search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task08.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task09.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task10.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task11.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task12.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task13.pddl,65,1.3e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task14.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task15.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task16.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task17.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task18.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task19.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task20.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task21.pddl,35,4e+02
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task22.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task01.pddl,22,0.46
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task02.pddl,10,0.29
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task03.pddl,23,0.6
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task04.pddl,35,2.0
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task05.pddl,44,1.7
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task06.pddl,41,2.9
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task07.pddl,65,3.5
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task08.pddl,24,1.8
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task09.pddl,50,3.1
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task10.pddl,67,7.0
