search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task01.pddl,62,0.044
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task02.pddl,181,0.19
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task03.pddl,9377,1.5e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task04.pddl,901,2.0
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task05.pddl,369215,1.1e+03
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task06.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task07.pddl,128772,2.7e+02
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task08.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task09.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task10.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task11.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task12.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task13.pddl,1211,1.1e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task14.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task15.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task16.pddl,123168,1.2e+03
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task17.pddl,22144,4.6e+02
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task18.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task19.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task20.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task21.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task22.pddl,
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task01.pddl,602,0.89
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task02.pddl,295,0.66
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task03.pddl,288,0.49
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task04.pddl,4193,1.1e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task05.pddl,1067,2.1
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task06.pddl,2309,7.2
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task07.pddl,945,2.2
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task08.pddl,1572,5.3
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task09.pddl,2528,7.0
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task10.pddl,2577,1.1e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task11.pddl,1048,2.5
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task12.pddl,1395,4.8
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task13.pddl,380,1.0
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task14.pddl,1808,7.5
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task15.pddl,410,1.4
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task16.pddl,7049,3.1e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/elevators/task17.pddl,769,2.8
