search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task02.pddl,239,0.23
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task03.pddl,2606,3.8
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task04.pddl,176189,3.8e+02
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task05.pddl,13417,3.7e+01
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task06.pddl,
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task07.pddl,18620,3.5e+01
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task08.pddl,150942,6e+02
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task09.pddl,
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task10.pddl,141670,8.4e+02
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task11.pddl,11025,1.4e+02
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task12.pddl,
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task13.pddl,179,1.6
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task14.pddl,
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task15.pddl,
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task16.pddl,87568,9.2e+02
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task17.pddl,
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task18.pddl,
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task19.pddl,
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task20.pddl,
